id_obra,contratada,data_fim_previsto,data_inicio,descricao,municipio,percentual_executado,status,valor,
6478,STRUCTURA ENGENHARIA.,"Wed, 20 Jun 2012","Thu, 23 Apr 2009","CONSTRUÇÃO DE 05 POSTOS DE FISCALIZAÇÃO DA CPRV EM: TAUÁ, CAMPOS SALES, SENADOR POMPEU, OCARA E MORADA NOVA",MORADA NOVA,97.75,Concluída,389917.76,
4717,LENA CONSTRUÇÕES LTDA,"Mon, 06 Dec 2010","Wed, 10 Feb 2010","CONSTRUÇÃO DA CADEIA PÚBLICA COM CAPACIDADE PARA 153 DETENTOS, NO MUNICÍPIO DE CRATÉUS-CE",CRATEÚS,10.33,Em Execução,4094321.20,
5903,MORADA CONSTRUÇÕES E SERVIÇOS LTDA,"Sun, 28 Oct 2012","Mon, 14 Dec 2009","CONSTRUÇÃO DA ESCOLA ESTADUAL DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRÕES, NO EUZÉBIO",EUSÉBIO,100.00,Concluída,6315803.82,
5987,MGA CONSTRUCAO E INCORPORACAO LTDA,"Tue, 26 May 2009","Tue, 27 Jan 2009","INSTALAÇÃO DE CERCAMENTO NO PARQUE ESTADUAL DO RIO COCÓ, EM FORTALEZA",FORTALEZA,99.53,Em Execução,2374146.48,
6249,CETRO,"Sun, 28 Dec 2008","Wed, 02 Jul 2008","CONSTRUÇÃO DO PRÉDIO DO CENTRO CULTURAL DO DETRAN-SEDE, EM FORTALEZA-CE",FORTALEZA,100.00,Concluída,1294733.49,
4867,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,"Thu, 23 Aug 2012","Tue, 08 Dec 2009",CONSTRUÇÃO DE 02 ESCOLAS ESTADUAIS DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRÕES.,SANTANA DO ACARAÚ,100.01,Concluída,6005883.46,
4706,W2,"Sat, 10 Dec 2011","Tue, 18 May 2010","AMPLIAÇÃO E REFORMA NA EEFM GOVERNADOR ADAUTO BEZERRA, EM FORTALEZA, LOTE 01",FORTALEZA,100.00,Concluída,556668.41,
7184,TECNOCON,"Sat, 25 Feb 2017","Fri, 24 Apr 2015",OBRA DE CONSTRUÇÃO DO RESTAURANTE UNIVERSITÁRIO DA UNIVERSIDADE DO VALE DO ACARAÚ EM SOBRAL - CE,SOBRAL,100.00,Em Execução,2429808.43,
7598,AMP ENGENHARIA,"Fri, 19 Jan 2018","Thu, 25 May 2017",CONSTRUÇÃO DA PRAÇA MAIS INFÂNCIA NO MUNICÍPIO DE AMONTADA.,AMONTADA,99.91,Em Execução,1049251.77,
7765,IGC EMPREENDIMENTO IMOBILIARIO,"Mon, 09 Apr 2018","Mon, 11 Dec 2017",EXECUÇÃO DA CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL – ARENINHA NO MUNICÍPIO DE BREJO SANTO - CE,BREJO SANTO,14.57,Em Execução,1791923.04,
7041,SERTÃO CONSTRUÇÕES,"Sat, 07 Jan 2017","Wed, 18 Jun 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38) NA EEFM JUVENCIO BARRETO - CRATO - CE",CRATO,73.15,Cancelada,503971.00,
6263,W2,"Thu, 12 Mar 2009","Mon, 12 Jan 2009",RECONSTRUÇÃO DE UM DOS ANEXOS DO ISSEC,FORTALEZA,100.00,Concluída,147765.58,
7606,KG CONSTRUÇÕES,"Tue, 09 Jan 2018","Wed, 14 Jun 2017","CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI, NO MUNICÍPIO DE PIRES FERREIRA -CE",PIRES FERREIRA,52.50,Em Execução,1242730.08,
6856,ATHOS CONSTRUÇÕES,"Sun, 08 Sep 2013","Thu, 11 Jul 2013","OBRAS DE URBANIZAÇÃO E OBRAS COMPLEMENTARES NAS UNIDADES DE PRONTO ATENDIMENTO (UPA), NO MUNICIPIO DE FORTALEZA (CONJUNTO CEARÁ) - CE",FORTALEZA,100.00,Concluída,142564.86,
5751,TEBAS,"Tue, 19 Jun 2012","Thu, 23 Apr 2009",CONSTRUÇÃO DE ESCOLA RURAL PADRÃO COM 12 SALAS DE AULA - EM ASSARÉ,ASSARÉ,75.46,Concluída,878983.71,
6474,STRUCTURA ENGENHARIA.,"Wed, 20 Jun 2012","Thu, 23 Apr 2009","CONSTRUÇÃO DE 05 POSTOS DE FISCALIZAÇÃO DA CPRV EM: TAUÁ, CAMPOS SALES, SENADOR POMPEU, OCARA E MORADA NOVA",OCARA,97.52,Concluída,401204.83,
7558,SM,"Thu, 19 Oct 2017","Tue, 10 Oct 2017","SERVIÇO DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL PARA AS OBRAS PARA O PROGRAMA MAIS INFÂNCIA CEARÁ, MODALIDADE BRINQUEDOPRAÇA, NO MUNICIPIO DE ITATIRA/CE",ITATIRA,100.00,Em Execução,14443.21,
7234,CONSTRUTORA BORGES  CARNEIRO LTDA,"Sat, 26 Dec 2015","Wed, 01 Apr 2015","OBRA DE REQUALIFICAÇÃO DA PRAÇA DA VÁRZEA, NO MUNICÍPIO DE SOBRAL - CE",SOBRAL,100.00,Concluída,714498.18,
6975,RCN - REDE DE CONSTRUÇÃO DO NORDESTE,,,"CONSTRUÇÃO DE ESCOLA DE ENSINO MÉDIO EM ÁREA RURAL, NO MUNICÍPIO DE CAUCAIA (GARROTE)",CAUCAIA,0.00,Cancelada,2242330.13,
2425,RUMILLAJTA,"Fri, 25 Nov 2011","Wed, 26 May 2010",CONSTRUÇÃO DO POSTO DE ATENDIMENTO DA SEFAZ NO MUNICIPIO DE ITAPIPOCA-CE,ITAPIPOCA,100.00,Concluída,798632.94,
6890,VILA NOVA,"Wed, 11 Sep 2013","Tue, 13 Aug 2013","CONSTRUÇÃO DE CERCA DE PROTEÇÃO, NA AV. GODOFREDO MACIEL C/RUA: SG. NERY EM FORTALEZA",FORTALEZA,100.00,Concluída,13892.13,
6027,PACONOL,"Wed, 08 May 2013","Wed, 16 Dec 2009","REFORMA DOS SETORES 3 E 4,RECUPERAÇÃO ESTRUTURAL DA FACHADA DA EMERGENCIA E BRISES NO SETOR DE INTERNAÇÃO DO HOSPITAL GERAL DE FORTALEZA-HGF",FORTALEZA,89.26,Cancelada,14501517.76,
7110,TECNOS,"Mon, 05 Sep 2016","Tue, 12 Aug 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38) NA EEFM FILGUEIRAS LIMA - LAVRAS DA MANGABEIRA - CE",LAVRAS DA MANGABEIRA,26.06,Cancelada,502404.59,
6665,SOUZA & FREITAS EDIFICAÇÕES LTDA,"Sat, 06 Feb 2016","Mon, 07 Jan 2013","CONSTRUÇÃO DE ESCOLAS DE ENSINO MÉDIO NAS ÁREAS RURAIS REFERENTE AO LOTE II, SITIO ALEGRE NO MUNICIPIO DE MORRINHOS-CE",MORRINHOS,100.00,Concluída,1174501.32,
5935,CONSTJEL,"Sun, 07 Feb 2010","Tue, 10 Nov 2009",REFORMA E RECUPERAÇÃO DA CADEIA PÚBLICA DO MUNICIPIO DE ITAPIPOCA- CE,ITAPIPOCA,100.00,Concluída,155598.09,
4592,PRIMOR CONSTRUÇÕES,"Sun, 17 Nov 2013","Tue, 05 Oct 2010","EXECUÇÃO DAS OBRAS DE SISTEMA DE ABASTECIMENTO DE AGUAS NAS COMUNIDADES RURAIS SITUADAS NOS 10(DEZ) MUNICIPIOS DE GROAIRAS, MASSAPÊ E SANTANA DO ACARAÚ, LOTE IV",GROAÍRAS,96.60,Concluída,488397.50,
5840,LENA CONSTRUÇÕES LTDA,"Sun, 24 Apr 2011","Fri, 02 Oct 2009","CONSTRUÇÃO DE 01 (UMA) ESCOLA PROFISSIONAL, COM 12 SALAS PADRÃO, LOTE 1 - PEDRA BRANCA",PEDRA BRANCA,100.00,Concluída,1071553.77,
6174,URBIS CONSTRUTORA,"Sat, 04 Jul 2009","Fri, 29 Aug 2008","CONSTRUÇÃO DE UMA DELEGACIA DE POLÍCIA CIVIL - PADRÃO II, EM TAMBORIL",TAMBORIL,99.96,Concluída,561648.12,
6716,SOUZA & FREITAS EDIFICAÇÕES LTDA,"Sat, 05 Dec 2015","Thu, 07 Feb 2013","CONSTRUÇÃO DE ESCOLA DE ENSINO MÉDIO NA ÁREA RURAL REFERENTE AO LOTE I, NO MUNICIPIO DE ITAPIPOCA (CRUXATI) - CE",ITAPIPOCA,100.00,Concluída,1467891.74,
4755,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,"Fri, 02 Sep 2011","Thu, 29 Apr 2010",CONSTRUÇÃO DO CENTRO DE ESPECIALIDADES ODONTOLOGICAS NO MUNICIPIO DE CRATEUS,CRATEÚS,100.00,Concluída,1484253.14,
6781,SIGNUS CONSTRUÇÕES,"Wed, 11 Jul 2007","Tue, 14 Nov 2006",CONSTRUÇÃO DE UMA CADEIA  P/40 DETENTOS EM ICÓ,ICÓ,76.00,Concluída,877591.57,
7091,VAP CONSTRUÇÕES LTDA,"Sat, 13 Jan 2018","Thu, 24 Jul 2014","IMPLANTAÇÃO DO PISO PRE-MOLDADO ARTICULADO E INTERTRAVADO NAS PRES (CENTRAL DA VIA) NOS MUNICÍPIOS AQUIRAZ, CAUCAIA, GRANJA, SOBRAL, PARACURU E VARJOTA E NAS ÁREAS INTERNAS E DE ACESSO AS REGIONAIS DO DETRAN NOS MUNICÍPIOS DE CRATO-CE E SOBRAL-CE",SOBRAL,24.52,Em Execução,5879232.33,
7158,ZONA NORTE,"Sat, 01 Apr 2017","Wed, 24 Sep 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38), NA EEFM DR.JOAQUIM FERNANDES-QUIXERAMOBIM/CE",QUIXERAMOBIM,0,Em Execução,0.00,
6495,BWS CONSTRUÇÕES LTDA,"Fri, 30 Nov 2012","Wed, 04 Jul 2012",REFORMA DA DELEGACIA REGIONAL DO MUNICÍPIO DE TIANGUÁ - CE,TIANGUÁ,100.00,Concluída,441413.95,
2441,DOMO,"Fri, 14 Oct 2011","Tue, 17 Aug 2010",REFORMA E AMPLIAÇÃO DA CADEIA PÚBLICA DO MUNICIPIO DE VIÇOSA NO CEARA,VIÇOSA DO CEARÁ,100.00,Concluída,349000.04,
6748,BWS CONSTRUÇÕES LTDA,"Wed, 16 Apr 2014","Tue, 02 Apr 2013","CONCLUSÃO E SERVIÇOS COMPLEMENTARES DA ESCOLA DE ENSINO MÉDIO REGULAR, NO MUNICÍPIO DE HORIZONTE (DOURADO) - CE",HORIZONTE,100.00,Concluída,627765.58,
6808,IC PROJETOS,"Tue, 15 Apr 2014","Tue, 21 May 2013","CONSTRUÇÕES DE BANHEIROS, VESTIÁRIOS, GALPÕES E CAIXA D'ÁGUA NAS EEMR NA ÁREA RURAL NO MUNICÍPIO DE ITAREMA - CE",ITAREMA,100.00,Cancelada,167538.05,
6476,STRUCTURA ENGENHARIA.,"Wed, 20 Jun 2012","Thu, 23 Apr 2009","CONSTRUÇÃO DE 05 POSTOS DE FISCALIZAÇÃO DA CPRV EM: TAUÁ, CAMPOS SALES, SENADOR POMPEU, OCARA E MORADA NOVA",TAUÁ,97.05,Concluída,407663.86,
7097,ZONA NORTE,"Thu, 18 Jun 2015","Fri, 01 Aug 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38), NA EDEFM RAIZES INDÍGENAS - CRATEÚS-CE",CRATEÚS,100.00,Concluída,501720.33,
7681,VIEIRA ALVES,"Thu, 23 Nov 2017","Thu, 27 Jul 2017",CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO EEFM JOSÉ LEOPOLDINO DA SILVA FILHO - FORTALEZA/CE,FORTALEZA,10.44,Em Execução,489390.63,
7364,CONSTRUMAIA,"Tue, 03 Oct 2017","Wed, 13 Jan 2016","OBRAS DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE MOMBAÇA/CE",MOMBAÇA,91.44,Em Execução,1129816.98,
5750,CONSTRUTORA MORAIS VASCONCELOS LTDA.,"Sat, 10 Oct 2009","Tue, 14 Apr 2009",CONSTRUÇÃO DE UMA ESCOLA RURAL PADRÃO DE 12 SALAS DE AULA NO MUNICÍPIO DE QUITERIANÓPOLES - LOTE VIII,QUITERIANÓPOLIS,100.00,Concluída,2315315.17,
5962,BINOMIO,"Fri, 09 Jan 2009","Fri, 12 Sep 2008",REFORMA DA VILA OLIMPICA DO CONJUNTO CEARÁ,FORTALEZA,100.00,Concluída,146162.22,
4715,EDENGE - EMPRESA DE ENGENHARIA,"Thu, 25 Nov 2010","Fri, 12 Feb 2010",REFORMA DA CADEIA PÚBLICA DO MUNICÍPIO DO CEDRO - CE,CEDRO,100.00,Concluída,72387.83,
6703,TECNOCON,"Mon, 01 Dec 2014","Mon, 11 Mar 2013",CONSTRUÇÃO DE ESCOLAS DE ENSINO MÉDIO NAS ÁREAS RURAIS DE NO MUNICÍPIO DE ACARAÚ (LAGOA DO CARNEIRO) NO ESTADO DO CEARÁ,ACARAÚ,100.00,Concluída,1517871.31,
5758,CONSTRUTORA TERRA,"Fri, 21 May 2010","Thu, 23 Apr 2009","CONSTRUÇÃO DA EDEFM TAPEBA CAPOEIRA (ESCOLA INDÍGENA 02 SALAS DE AULA TIPO ""ESCOLA RURAL"") EM CAUCAIA - LOTE XII",CAUCAIA,100.00,Concluída,144214.93,
6640,MPA CONSTRUÇÕES,"Fri, 05 Jul 2013","Mon, 07 Jan 2013",CONSTRUÇÃO DE ESCOLAS DE ENSINO MÉDIO NAS AREA RURAL DE PEDRINHAS NO MUNICIPIO DE ICO - CE,ICÓ,0.00,Cancelada,751419.89,
4734,STRUCTURA ENGENHARIA.,"Sat, 05 Jan 2013","Wed, 17 Mar 2010",CONSTRUÇÃO DE UMA PISCINA SEMIOLIMPICA NA VILA OLIMPICA NO BAIRRO DO CONJUNTO CEARA,FORTALEZA,87.63,Concluída,660964.77,
6694,POLY CONSTRUÇOES,"Thu, 01 Jan 2015","Thu, 28 Feb 2013",CONSTRUÇÃO DA QUADRA COBERTA COM VESTIARIOS NA EEFM VICENTE ARRUDA - CAUCAIA NO ESTADO DO CEARÁ,CAUCAIA,99.94,Cancelada,476320.99,
6929,NOVEX CONSTRUÇÕES,"Sun, 27 Apr 2014","Wed, 06 Nov 2013","ADAPTAÇÃO DE SALAS DA DEFENSORIA PÚBLICA DO FÓRUM CLÓVIS BEVILÁQUA, EM FORTALEZA - CE",FORTALEZA,83.84,Concluída,382239.97,
6405,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,"Wed, 02 Oct 2013","Mon, 12 Mar 2012",SUBESTAÇÃO DO CEO II COM RAMAL DE ENTRADA - CANINDÉ,CANINDÉ,62.00,Concluída,45001.51,
6656,KG CONSTRUÇÕES,"Thu, 21 Nov 2013","Mon, 25 Feb 2013","CONSTRUÇÃO DE QUADRAS COBERTAS COM VESTIÁRIOS NA EEFM FREI POLICARPO, NO MUNICIPIO DE CANINDE-CE",CANINDÉ,0.00,Cancelada,439143.98,
4594,PRIMOR CONSTRUÇÕES,"Sun, 17 Nov 2013","Tue, 05 Oct 2010","EXECUÇÃO DAS OBRAS DO SISTEMA DE ABASTECIMENTO DE AGUAS NAS COMUNIDADES RURAIS SITUADAS NO MUNICÍPIO DE TIANGUÁ, LOTE III",TIANGUÁ,96.44,Concluída,27388.62,
6200,CONSOLIDA,"Fri, 03 Jul 2009","Wed, 04 Feb 2009","REFORMA E ADAPTAÇÃO DA NOVA FACHADA DA DELEGACIA DE POLICIA CIVIL (7º DP), NO PIRAMBÚ",FORTALEZA,92.98,Concluída,338899.53,
7581,SM,"Fri, 28 Apr 2017","Wed, 19 Apr 2017","SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ, NO MUNICÍPIO DE ARARIPE",ARARIPE,100.00,Em Execução,28393.04,
7118,SOUZA & FREITAS EDIFICAÇÕES LTDA,"Fri, 14 Aug 2015","Tue, 19 Aug 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38), NA EDEFM VARJOTA - ITAREMA-CE",ITAREMA,100.00,Concluída,251852.48,
6912,AMP ENGENHARIA,"Tue, 01 Aug 2017","Tue, 01 Oct 2013","REFORMA E AMPLIAÇÃO DO BLOCO ""E"" DO DETRAN MARAPONGA - CE",FORTALEZA,100.00,Concluída,1722595.60,
6785,TECNOCON,"Sat, 06 Sep 2014","Mon, 15 Apr 2013",CONSTRUÇÃO DA DELEGACIA DO 2º DISTRITO POLICIAL E DA DELEGACIA DE PROTEÇÃO AO TURISTA,FORTALEZA,100.00,Concluída,1985604.92,
6796,MORADA CONSTRUÇÕES E SERVIÇOS LTDA,"Tue, 28 Oct 2014","Mon, 06 May 2013","CONSTRUÇÃO DA QUADRA COBERTA COM VESTIÁRIO (25,80X38M), (LOTE III) NA EEFM PROFA. TECLA FERREIRA - FORTALEZA - CE",FORTALEZA,94.25,Cancelada,110594.58,
7040,SERTÃO CONSTRUÇÕES,"Sat, 07 Jan 2017","Wed, 18 Jun 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38) NA EEFM JUVENCIO BARRETO - CRATO - CE",CRATO,80.37,Cancelada,298896.14,
6160,KOLINA CONSTRUÇÕES,"Sat, 13 Dec 2008","Mon, 15 Sep 2008",REFORMA E ADAPTAÇÃO DAS UNIDADES DE ATENDIMENTO DA STDA/SINE - AQUIRAZ,AQUIRAZ,100.00,Concluída,59509.85,
6740,FERRAZ ENGENHARIA,"Mon, 14 Jul 2014","Fri, 22 Mar 2013","CONSTRUÇÃO DO PRÉDIO DA DELEGACIA PADRÃO III, EM CRATO-CE",CRATO,99.80,Concluída,884098.21,
6659,ATHOS CONSTRUÇÕES,"Sat, 27 Sep 2014","Mon, 14 Jan 2013",CONSTRUÇÃO DE QUADRAS COBERTAS COM VESTIÁRIOS NO CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS MONSENHOR PEDRO ROCHA DE OLIVEIRA NO MUNICIPIO DE CRATO-CE,CRATO,100.00,Concluída,164593.59,
6093,CETRO,"Sun, 02 Oct 2011","Mon, 01 Dec 2008",CONSTRUÇÃO DA NOVA SEDE DA DEFENSORIA PÚBLICA DO ESTADO,FORTALEZA,100.51,Concluída,3443126.94,
2494,PLANA CONSTRUÇÕES E EDIFICAÇÕES,"Thu, 28 Apr 2011","Tue, 30 Nov 2010",REFORMA DA UNIDADE DE ATENDIMENTO DO SINE EM UBAJARA -CE,UBAJARA,100.00,Concluída,77066.39,
7221,ECOPODIUM,"Fri, 13 Jan 2017","Wed, 12 Aug 2015",REFORMA DO TERMINAL RODOVIÁRIO DE BATURITÉ NO MUNICÍPIO DE BATURITÉ - CE,BATURITÉ,60.32,Em Execução,2262562.05,
7762,AMP ENGENHARIA,"Mon, 09 Apr 2018","Mon, 11 Dec 2017",EXECUÇÃO DA CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL – ARENINHA NO MUNICÍPIO DE QUIXERAMOBIM - CE,QUIXERAMOBIM,11.48,Em Execução,1680257.48,
6151,TECNOCON,"Sun, 08 Nov 2009","Fri, 27 Feb 2009","REFORMA DO CAMPO DE FUTEBOL, PISTA DE ATLETISMO E GINÁSIO POLIESPORTIVO, E CONSTRUÇÃO DE BANHEIROS COLETIVOS E ALMOXARIFADO DA UNIVERSIDADE ESTADUAL VALE DO ACARAÚ, EM SOBRAL CEARÁ.",SOBRAL,76.43,Em Execução,489927.04,
7439,CONSTRUTORA BORGES  CARNEIRO LTDA,"Fri, 20 Apr 2018","Tue, 23 Aug 2016",CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE SOLONÓPOLE - CE,SOLONÓPOLE,64.74,Em Execução,4811275.00,
5855,C.E CONSTRUÇÕES,"Fri, 06 Jan 2012","Wed, 18 Nov 2009","CONSTRUÇÃO DE 16 ESCOLAS ESTADUAIS DE ENSINO MÉDIO REGULAR, EM DIVERSOS MUNICIPIOS DO ESTDO DO CEARÁ.",IPU,99.66,Concluída,1636002.49,
7060,FERRAZ ENGENHARIA,"Mon, 14 Nov 2016","Thu, 26 Jun 2014","CONSTRUÇÃO DE UMA QUADRA POLIESPORTIVA COBERTA (20X30), NA EEFM AMALIA XAVIER, NO MUNICÍPIO DE JUAZEIRO DO NORTE - CE",JUAZEIRO DO NORTE,100.00,Em Execução,74513.09,
6140,SAMARIA,"Sat, 27 Feb 2010","Tue, 01 Sep 2009",RECUPERAÇÃO DA CE 366 TRECHO GUARACIABA DO NORTE- RERIUTABA COM EXECUÇAO SOB REGIME DE EMPREITADA POR PREÇO UNITARIO,GUARACIABA DO NORTE,100.00,Concluída,1529239.59,
4856,CCB,"Sat, 22 Oct 2011","Fri, 02 Oct 2009","CONSTRUÇÃO DE 10 (DEZ)  ESCOLAS ESTADUAIS DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRÕES, LOTE VIII",BEBERIBE,100.00,Concluída,5062680.20,
4588,JR COMÉRCIO,"Thu, 20 Sep 2012","Fri, 01 Oct 2010","EXECUÇÃO DAS OBRAS DE SISTEMA DE ABASTECIMENTO DE ÁGUAS NAS COMUNIDADES RURAIS SITUADAS NOS 08(OITO) MUNICÍPIO DE BOA VIAGEM,CANINDE,PEDRA BRANCA,QUITERIANÓPOLIS,TAUÁ,ACOPIARA,CATARINA,E IGUATU ESTADO DO CEARÁ LOTE Nº1",ACOPIARA,100.00,Concluída,360509.04,
6424,TECNOCON,"Tue, 12 Aug 2014","Wed, 11 Apr 2012","CONSTRUÇÃO DE ESCOLA PROFISSIONAL, REFERENTE AO LOTE IX  DO MUNICÍPIO DE MARCO/ CE",MARCO,100.00,Concluída,2937775.76,
7133,ZONA NORTE,"Thu, 10 Sep 2015","Mon, 15 Sep 2014","CONSTRUÇÃO DE QUADRA POLIESPORTIVA COBERTA COM VESTIÁRIO (25,80X38), NA EEFM ANTÔNIO RAIMUNDO DE MELO - CARNAUBAL-CE",CARNAUBAL,100.00,Concluída,500462.14,
6885,DUPLO  M,"Fri, 11 Dec 2015","Tue, 05 Feb 2013",CONSTRUÇÃO DA CADEIA PÚBLICA PARA JOVENS E ADULTOS EM HORIZONTE - CE,HORIZONTE,42.90,Concluída,15542385.74,
7403,JCM CONSTRUTORA E COMÉRCIO LTDA.,"Tue, 20 Sep 2016","Mon, 21 Mar 2016","EXECUÇÃO DA OBRA DE URBANIZAÇÃO DO MIRANTE DA PRAIA DE LAGOINHA, NO MUNICÍPIO DE PARAIPABA - CEARÁ.",PARAIPABA,100.00,Concluída,757819.69,
7466,TECNOS,"Thu, 17 Aug 2017","Tue, 23 Aug 2016",CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE ARARENDÁ - CE,ARARENDÁ,0.27,Paralisada,5714045.24,
7233,CONSÓRCIO COMPLEXO OLIMPICO,"Sat, 30 Jul 2016","Wed, 07 Aug 2013",EXECUÇÃO INTEGRAL DE TODAS AS FASES DO EMPREENDIMENTO DE CONSTRUÇÃO DO CENTRO DE FORMAÇÃO OLÍMPICO DO CEARÁ,FORTALEZA,100.00,Concluída,23571043.57,
4576,NOVO HORIZONTE CONTAINERS,"Thu, 07 Jul 2016","Fri, 16 Jul 2010",SER II - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE - UPA,FORTALEZA,100.00,Concluída,3542500.00,
6776,OX-GENIUM,"Wed, 03 Dec 2014","Mon, 22 Apr 2013","INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO II LIMOEIRO DO NORTE - CE (LOTE II)",LIMOEIRO DO NORTE,98.19,Concluída,135541.09,
6403,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,"Wed, 02 Oct 2013","Mon, 12 Mar 2012",SUBESTAÇÃO DO CEO II COM RAMAL DE ENTRADA - BREJO SANTO,BREJO SANTO,63.45,Concluída,35159.21,
6671,JADE INDÚSTRIA COMÉRCIO E CONSTRUÇÃO LTDA,"Mon, 20 May 2013","Mon, 21 Jan 2013","CONSTRUÇÃO DA QUADRA COBERTA COM VESTIÁRIO NA EEFM PAULINO ROCHA, NO MUNICIPIO DE FORTALEZA-CE",FORTALEZA,1.79,Cancelada,409255.13,
7480,TORRES MARTINS,"Sun, 11 Mar 2018","Wed, 20 Jul 2016",CONSTRUÇÃO DE QUADRA POLIESPORTIVA EM ITAREMA - CE,ITAREMA,60.40,Paralisada,334204.26,
4694,MFP CONSTRUTORA,"Wed, 24 Nov 2010","Tue, 30 Mar 2010",CONSTRUÇÃO DE 02 (DUAS ) ESCOLAS DE EDUCAÇÃO PROFISSIONAL COM 12 SALAS PADRAO NOS MUNICIPIOS DE GRANJA E ARACOIABA,ARACOIABA,32.17,Cancelada,5124058.09,
4773,ABDA,"Sat, 03 Sep 2011","Wed, 12 May 2010",EXECUÇÃO DAS OBRAS DE CONSTRUÇÃO DO POSTO  DE ATENDIMENTO DA SEFAZ NO BAIRRO AGUA FRIA EM FORTALEZA,FORTALEZA,99.33,Concluída,1938363.67,
6128,CONSTRUTORA COMAR LTDA,"Thu, 21 May 2009","Mon, 23 Mar 2009","REFORMA E INSTALAÇÃO DA BIBLIOTECA DO COLÉGIO DA POLÍCIA MILITAR - COM, FORTALEZA",FORTALEZA,100.00,Concluída,103193.71,
2558,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,"Sun, 18 Dec 2011","Thu, 07 Apr 2011","REFORMA DO PÁTIO EXTERNO DO CAMPUS DA BETÂNIA-UVA (LOTE I), NO MUNICÍPIO DE SOBRAL",SOBRAL,100.00,Concluída,1008288.75,
7507,CONSTRUTORA CONCRETO,"Fri, 30 Dec 2016","Mon, 04 Jul 2016",RECUPERAÇÃO DA CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE AGENTE ELIAS ALVES DA SILVA - CPPL IV,ITAITINGA,88.86,Concluída,2485831.53,
7426,WDA CONSTRUÇÕES,"Mon, 19 Feb 2018","Tue, 23 Aug 2016",CONSTRUÇÃO DA ESCOLA ESTADUAL DE EDUCAÇÃO PROFISSIONAL NO MUNICÍPIO DE OCARA - CE,OCARA,58.29,Em Execução,3787289.90,
6846,MORADA CONSTRUÇÕES E SERVIÇOS LTDA,"Sat, 25 Oct 2014","Thu, 11 Jul 2013",CONSTRUÇÃO DE ESCOLA DE ENSINO MÉDIO NA ÁREA RURAL DE CAUCAIA (CUMBUCO) NO ESTADO DO CEARÁ,CAUCAIA,0.00,Cancelada,2100727.43,
7238,SANTANA & SANTANA,"Mon, 22 Jun 2015","Fri, 24 Apr 2015","OBRA DE RECUPERAÇÃO DA PAVIMENTAÇÃO DO POSTO FISCAL DA SEFAZ, NA LOCALIDADE DE MONTE ALEGRE, NO MUNICÍPIO DE BARRO - CE",BARRO,63.46,Em Execução,119792.60,
7355,RADIER ENGENHARIA LTDA,"Wed, 27 Dec 2017","Wed, 02 Mar 2016","CONSTRUÇÃO DE CENTRO DE EDUCAÇÃO INFANTIL - CEI, NO MUNICÍPIO DE GUARACIABA/CE",GUARACIABA DO NORTE,16.91,Em Execução,1090557.64,
